tax_id,name,common_name,tax_level,species_taxid,genus_taxid,genus_name,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_r_pct,NR_rpm_bg,NR_maxzscore
1649490,Rubinisphaera,"",2,-100,1649490,,126,Bacteria,0,21140,20830.697,100.0,99.8564,111.374,60.9694939,377307580.0,2.11403,0.0,100.0,17151,16900.061,100.0,99.3417,36.0898,286.7663574,1.71512,0.0,100.0
119,Rubinisphaera brasiliensis,"",1,119,1649490,,126,Bacteria,0,21140,20830.697,100.0,99.8564,111.374,60.9694939,377307580.0,2.11403,0.0,100.0,17151,16900.061,100.0,99.3417,36.0898,286.7663574,1.71512,0.0,100.0
237,Flavobacterium,"",2,-100,237,,49546,Bacteria,0,20057,19763.543,100.0,99.9002,2329.46,295.2626648,375998316.0,2.00572,0.0,100.0,19263,18981.16,99.0,99.7525,474.793,250.4556732,1.92632,1.7709509,100.0
96345,Flavobacterium psychrophilum,"",1,96345,237,,49546,Bacteria,0,20054,19760.586,100.0,99.9011,2329.8,295.3040771,375998316.0,2.00542,0.0,100.0,18287,18019.44,100.0,99.8721,492.628,255.8608246,1.82872,0.0,100.0
2562683,Flavobacterium sp. DS2-A,"",1,2562683,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,4106915.9999999995,,,100.0,421,414.84,100.0,96.4474,207.594,133.2711945,0.0421,0.0,100.0
271155,Flavobacterium antarcticum,"",1,271155,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,1580327.0999999999,,,100.0,162,159.629,100.0,97.541,122.0,78.5243301,0.0162,0.0,100.0
239,Flavobacterium sp.,"",1,239,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,1346202.0,,,100.0,138,135.98,100.0,98.6625,83.2826,176.9340973,0.0138,0.0,100.0
459471,Flavobacterium tiangeerense,"",1,459471,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,1121838.3,,,100.0,115,113.317,100.0,97.541,122.0,80.7328262,0.0115,0.0,100.0
913024,Flavobacterium ummariense,"",1,913024,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,146322.0,,,100.0,15,14.78,100.0,99.5867,32.6667,307.6526489,0.0015,0.0,100.0
996,Flavobacterium columnare,"",1,996,237,,49546,Bacteria,0,2,1.97,100.0,94.6,37.0,10.6989698,136757.59999999998,0.0002,0.0,100.0,12,11.824,100.0,99.2333,32.6667,307.6526489,0.0012,0.0,100.0
55197,Flavobacterium branchiophilum,"",1,55197,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,136570.5,,,100.0,14,13.795,100.0,99.7786,32.0714,307.6526489,0.0014,0.0,100.0
986,Flavobacterium johnsoniae,"",1,986,237,,49546,Bacteria,0,1,0.985,100.0,92.5,80.0,34.3767509,107394.7,0.0001,0.0,100.0,10,9.853,100.0,100.0,32.7,307.6526489,0.001,0.0,100.0
459526,Flavobacterium anhuiense,"",1,459526,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,107306.1,,,100.0,11,10.839,100.0,99.7182,32.8182,307.6526489,0.0011,0.0,100.0
657326,Flavobacterium beibuense,"",1,657326,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,107306.1,,,100.0,11,10.839,100.0,99.4273,32.2727,307.6526489,0.0011,0.0,100.0
229204,Flavobacterium frigoris,"",1,229204,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,78031.8,,,100.0,8,7.882,100.0,100.0,32.875,307.6526489,0.0008,0.0,100.0
1492737,Flavobacterium gilvum,"",1,1492737,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,58528.799999999996,,,100.0,6,5.912,100.0,100.0,32.6667,307.6526489,0.0006,0.0,100.0
271156,Flavobacterium weaverense,"",1,271156,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,39015.9,,,100.0,4,3.941,100.0,99.25,33.0,307.6526489,0.0004,0.0,100.0
350893,Flavobacterium daejeonense,"",1,350893,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,29264.399999999998,,,100.0,3,2.956,100.0,100.0,32.3333,307.6526489,0.0003,0.0,100.0
1159016,Flavobacterium marinum,"",1,1159016,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,29264.399999999998,,,100.0,3,2.956,100.0,100.0,32.6667,307.6526489,0.0003,0.0,100.0
2488729,Flavobacterium sp. YIM 102796,"",1,2488729,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,29264.399999999998,,,100.0,3,2.956,100.0,100.0,33.0,307.6526489,0.0003,0.0,100.0
150172,Flavobacterium tegetincola,"",1,150172,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,19503.0,,,100.0,2,1.97,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
329186,Flavobacterium saliperosum,"",1,329186,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,19503.0,,,100.0,2,1.97,100.0,100.0,32.5,307.6526489,0.0002,0.0,100.0
510946,Flavobacterium cauense,"",1,510946,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,19503.0,,,100.0,2,1.97,100.0,98.45,32.0,307.6526489,0.0002,0.0,100.0
1341165,Flavobacterium enshiense,"",1,1341165,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,19503.0,,,100.0,2,1.97,100.0,100.0,32.5,307.6526489,0.0002,0.0,100.0
1540163,Flavobacterium endophyticum,"",1,1540163,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,19503.0,,,100.0,2,1.97,100.0,100.0,32.5,307.6526489,0.0002,0.0,100.0
1729581,Flavobacterium sp. TAB 87,"",1,1729581,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,19503.0,,,100.0,2,1.97,100.0,96.9,32.0,307.6526489,0.0002,0.0,100.0
2023067,Flavobacterium aurantiibacter,"",1,2023067,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,19503.0,,,100.0,2,1.97,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
2169410,Flavobacterium sp. RB1R5,"",1,2169410,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,19503.0,,,100.0,2,1.97,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
2593302,Flavobacterium sp. ZT4R6,"",1,2593302,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,19503.0,,,100.0,2,1.97,100.0,100.0,32.0,307.6526489,0.0002,0.0,100.0
991,Flavobacterium hydatis,"",1,991,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,32.0,307.6526489,0.0001,0.0,100.0
468056,Flavobacterium fluvii,"",1,468056,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,32.0,307.6526489,0.0001,0.0,100.0
498292,Flavobacterium swingsii,"",1,498292,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
498301,Flavobacterium rivuli,"",1,498301,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
935224,Flavobacterium urumqiense,"",1,935224,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,32.0,307.6526489,0.0001,0.0,100.0
1202724,Flavobacterium akiainvivens,"",1,1202724,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,32.0,307.6526489,0.0001,0.0,100.0
1265740,Flavobacterium cutihirudinis,"",1,1265740,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
1298868,Flavobacterium sp. URHB0058,"",1,1298868,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
1306519,Flavobacterium commune,"",1,1306519,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
1492738,Flavobacterium seoulense,"",1,1492738,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,32.0,307.6526489,0.0001,0.0,100.0
1678728,Flavobacterium kingsejongi,"",1,1678728,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
1761785,Flavobacterium sp. ov086,"",1,1761785,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
1896169,Flavobacterium sp. 40-81,"",1,1896169,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
2135627,Flavobacterium sp. 123,"",1,2135627,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
2201181,Flavobacterium sediminis,"",1,2201181,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,32.0,307.6526489,0.0001,0.0,100.0
2212651,Flavobacterium sp. IMCC34759,"",1,2212651,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
2488728,Flavobacterium sp. YIM 102701-2,"",1,2488728,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,32.0,307.6526489,0.0001,0.0,100.0
2488790,Flavobacterium sp. T13,"",1,2488790,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,87.5,32.0,307.6526489,0.0001,0.0,100.0
2488993,Flavobacterium sp. YIM 102600,"",1,2488993,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
2502784,Flavobacterium sp. 1E403,"",1,2502784,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,33.0,307.6526489,0.0001,0.0,100.0
2512113,Flavobacterium sp. P3160,"",1,2512113,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,84.8,33.0,307.6526489,0.0001,0.0,100.0
2547394,Flavobacterium sp. GS13,"",1,2547394,237,,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,9751.5,,,100.0,1,0.985,100.0,100.0,32.0,307.6526489,0.0001,0.0,100.0
1573,Clavibacter,"",2,-100,1573,,85023,Bacteria,0,20614,20312.393,100.0,99.8791,129.221,71.3717728,375987180.0,2.06143,0.0,100.0,17561,17304.062,100.0,99.3456,40.5009,252.3777161,1.75612,0.0,100.0
28447,Clavibacter michiganensis,"",1,28447,1573,,85023,Bacteria,0,20614,20312.393,100.0,99.8791,129.221,71.3717728,375987180.0,2.06143,0.0,100.0,17543,17286.325,100.0,99.3467,40.5027,252.3663177,1.75432,0.0,100.0
1291006,Clavibacter cf. michiganensis LMG 26808,"",1,1291006,1573,,85023,Bacteria,0,0,0,-100,0.0,0.0,0.0,118240.0,,,100.0,12,11.824,100.0,97.6917,32.4167,307.6526489,0.0012,0.0,100.0
2301718,Clavibacter sp. CFBP 8615,"",1,2301718,1573,,85023,Bacteria,0,0,0,-100,0.0,0.0,0.0,29560.0,,,100.0,3,2.956,100.0,100.0,70.0,42.6003265,0.0003,0.0,100.0
2301719,Clavibacter sp. CFBP 8616,"",1,2301719,1573,,85023,Bacteria,0,0,0,-100,0.0,0.0,0.0,19700.0,,,100.0,2,1.97,100.0,100.0,32.5,307.6526489,0.0002,0.0,100.0
2183923,Clavibacter sp. 199,"",1,2183923,1573,,85023,Bacteria,0,0,0,-100,0.0,0.0,0.0,9850.0,,,100.0,1,0.985,100.0,97.0,33.0,307.6526489,0.0001,0.0,100.0
127,Isosphaera,"",2,-100,127,,1763524,Bacteria,0,21105,20796.209,100.0,99.8615,109.288,60.3773155,374578100.0,2.11053,0.0,100.0,16909,16661.601,100.0,99.423,35.2661,287.5904236,1.69092,0.0,100.0
128,Isosphaera pallida,"",1,128,127,,1763524,Bacteria,0,21105,20796.209,100.0,99.8615,109.288,60.3773155,374578100.0,2.11053,0.0,100.0,16909,16661.601,100.0,99.423,35.2661,287.5904236,1.69092,0.0,100.0
68288,Cyclobacterium,"",2,-100,68288,,563798,Bacteria,0,21182,20872.082,100.0,99.8988,107.51,59.7519798,374509130.0,2.11823,0.0,100.0,17674,17415.409,100.0,99.4856,35.0481,291.0192261,1.76742,0.0,100.0
104,Cyclobacterium marinum,"",1,104,68288,,563798,Bacteria,0,21176,20866.17,100.0,99.8989,107.512,59.7531052,374509130.0,2.11763,0.0,100.0,16831,16584.743,100.0,99.4901,35.0975,290.6217346,1.68312,0.0,100.0
1350429,Cyclobacterium qasimii,"",1,1350429,68288,,563798,Bacteria,0,0,0,-100,0.0,0.0,0.0,4483420.0,,,100.0,455,448.342,100.0,99.3522,33.9385,300.1763306,0.0455,0.0,100.0
320787,Cyclobacterium amurskyense,"",1,320787,68288,,563798,Bacteria,0,0,0,-100,0.0,0.0,0.0,2906830.0,,,100.0,295,290.683,100.0,99.4715,34.3153,297.0227356,0.0295,0.0,100.0
388280,Cyclobacterium lianum,"",1,388280,68288,,563798,Bacteria,0,0,0,-100,0.0,0.0,0.0,502530.0,,,100.0,51,50.253,100.0,99.2745,34.8824,292.0787354,0.0051,0.0,100.0
1416801,Cyclobacterium halophilum,"",1,1416801,68288,,563798,Bacteria,0,0,0,-100,0.0,0.0,0.0,413850.0,,,100.0,42,41.385,100.0,99.4929,32.619,307.6526489,0.0042,0.0,100.0
1966343,Cyclobacterium sp.,"",1,1966343,68288,,563798,Bacteria,0,6,5.912,100.0,99.6667,100.0,55.7756729,59120.0,0.0006,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
286,Pseudomonas,"",2,-100,286,,135621,Bacteria,0,60456,59571.459,99.0,97.2099,2540.55,209.3912964,373749109.173,6.04567,73.3486099,99.0,57007,56172.921,99.0,99.3106,323.313,238.4577332,5.70077,62.1843796,99.0
303,Pseudomonas putida,"",1,303,286,,135621,Bacteria,0,19945,19653.181,99.0,99.9678,3972.44,243.2821045,373749109.173,1.99452,2.8773255,99.0,18755,18480.592,99.0,99.3681,386.615,222.6060028,1.87552,0.1748759,99.0
287,Pseudomonas aeruginosa,"",1,287,286,,135621,Bacteria,0,20438,20138.968,99.0,99.976,816.754,98.98526,367056398.31299996,2.04383,31.7375488,99.0,17569,17311.945,99.0,99.1436,137.117,258.8070374,1.75692,35.7405891,99.0
294,Pseudomonas fluorescens,"",1,294,286,,135621,Bacteria,0,196,193.132,42.8720505,93.4939,301.541,144.8648987,180006822.45385942,0.0196,5.852613,99.0,18554,18282.533,99.0,99.6648,456.675,244.6512909,1.85542,3.625514,99.0
2005388,Pseudomonas sp. RU47,"",1,2005388,286,,135621,Bacteria,0,13373,13177.337,100.0,92.2802,2696.49,291.9937744,130455636.3,1.33732,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
2073078,Pseudomonas sp. DTU12.3,"",1,2073078,286,,135621,Bacteria,0,4258,4195.7,100.0,89.2982,3946.72,302.6272278,41537430.0,0.42581,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
198620,Pseudomonas koreensis,"",1,198620,286,,135621,Bacteria,0,1718,1692.863,99.0,91.4848,2672.62,284.5090942,17099016.363,0.1718,0.2623139,100.0,52,51.239,100.0,100.0,32.0385,55.0236816,0.0052,0.0,100.0
1705700,Pseudomonas sp. 286,"",1,1705700,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,7899909.830999999,,,99.0,818,806.031,99.0,99.4157,147.988,147.1934509,0.0818,0.8852848,99.0
1144338,Pseudomonas sp. GM79,"",1,1144338,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,2302215.3,,,100.0,236,232.547,100.0,89.606,279.0,150.6716156,0.0236,0.0,100.0
