tax_id,name,common_name,tax_level,species_taxid,genus_taxid,genus_name,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_r_pct,NR_rpm_bg,NR_maxzscore
2073078,Pseudomonas sp. DTU12.3,"",1,2073078,286,,135621,Bacteria,0,1334,1778.669,100.0,91.6806,729.841,241.6317902,17767223.1,0.18131,0.0,100.0,12,16.0,100.0,100.0,77.9167,76.9188919,0.00163,0.0,100.0
1705700,Pseudomonas sp. 286,"",1,1705700,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,17106028.335,,,99.0,1309,1745.335,99.0,98.9569,54.9488,216.7513123,0.17792,0.8852848,99.0
198620,Pseudomonas koreensis,"",1,198620,286,,135621,Bacteria,0,733,977.334,99.0,87.1297,1304.38,249.4721375,12416853.833999999,0.09963,0.2623139,100.0,215,286.667,100.0,98.5514,200.995,144.8630676,0.02922,0.0,100.0
301,Pseudomonas oleovorans,"",1,301,286,,135621,Bacteria,0,8,10.666,29.9959064,96.6625,92.625,46.9297943,12373686.897428578,0.00109,0.1748759,100.0,935,1246.668,100.0,96.6549,36.8182,269.554718,0.12708,0.0,100.0
321846,Pseudomonas simiae,"",1,321846,286,,135621,Bacteria,0,823,1097.334,99.0,85.847,3130.0,307.6526489,10820963.934,0.11186,0.1748759,100.0,5,6.666,100.0,100.0,32.8,307.6526489,0.00068,0.0,100.0
1583341,Pseudomonas cerasi,"",1,1583341,286,,135621,Bacteria,0,794,1058.668,100.0,92.546,1079.04,268.918457,10546806.6,0.10792,0.0,100.0,5,6.666,100.0,100.0,32.6,307.6526489,0.00068,0.0,100.0
2213057,Pseudomonas sp. R2A2,"",1,2213057,286,,135621,Bacteria,0,716,954.667,100.0,93.6642,1628.84,232.2919922,9451203.3,0.09732,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
587753,Pseudomonas chlororaphis,"",1,587753,286,,135621,Bacteria,0,12,16.0,12.8719298,93.9,94.25,44.4263535,8006392.4368032,0.00163,0.8854755,100.0,605,806.667,100.0,97.481,45.8116,251.4668579,0.08223,0.0,100.0
1534110,Pseudomonas sp. DR 5-09,"",1,1534110,286,,135621,Bacteria,0,584,778.667,100.0,83.5647,2055.71,260.8419189,7708803.300000001,0.07938,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
2135587,Pseudomonas sp. OV221,"",1,2135587,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,6600003.300000001,,,100.0,500,666.667,100.0,99.7411,375.126,300.9278259,0.06796,0.0,100.0
2009047,Pseudomonas sp. Irchel s3a12,"",1,2009047,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,6468006.6,,,100.0,490,653.334,100.0,97.849,279.0,307.6526489,0.0666,0.0,100.0
440512,Pseudomonas sp. Chol1,"",1,440512,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,3841200.0,,,100.0,291,388.0,100.0,96.7183,332.966,307.6526489,0.03955,0.0,100.0
1421430,Pseudomonas granadensis,"",1,1421430,286,,135621,Bacteria,0,280,373.333,100.0,88.3652,1133.99,249.9167328,3695996.7,0.03806,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
2493633,Pseudomonas sp. DSWY01,"",1,2493633,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,3695996.7,,,100.0,280,373.333,100.0,99.7099,38.2143,255.4575806,0.03806,0.0,100.0
1198456,Pseudomonas guguanensis,"",1,1198456,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,2824796.7,,,100.0,214,285.333,100.0,99.4593,36.2804,280.1448059,0.02909,0.0,100.0
1855380,Pseudomonas sp. Z003-0.4C(8344-21),"",1,1855380,286,,135621,Bacteria,0,213,284.0,100.0,92.1129,511.343,209.5228119,2811600.0,0.02895,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1761896,Pseudomonas sp. ok266,"",1,1761896,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,2719203.3,,,100.0,206,274.667,100.0,97.4803,314.626,126.7153015,0.028,0.0,100.0
2069256,Pseudomonas sp. XWY-1,"",1,2069256,286,,135621,Bacteria,0,38,50.666,100.0,96.6777,301.0,69.4473343,2719193.4,0.00516,0.0,100.0,168,224.0,100.0,92.6901,51.1964,79.6045532,0.02283,0.0,100.0
2083052,Pseudomonas sp. SWI36,"",1,2083052,286,,135621,Bacteria,0,1,1.333,100.0,100.0,100.0,56.2365723,2692800.0,0.00014,0.0,100.0,203,270.667,100.0,96.1644,79.0148,61.2310905,0.02759,0.0,100.0
1628086,Pseudomonas kribbensis,"",1,1628086,286,,135621,Bacteria,0,180,240.0,100.0,91.1139,579.922,272.8248291,2376000.0,0.02447,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
76759,Pseudomonas monteilii,"",1,76759,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1980000.0,,,100.0,150,200.0,100.0,96.7098,75.7667,74.2649765,0.02039,0.0,100.0
53409,Pseudomonas coronafaciens,"",1,53409,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1821600.0,,,100.0,138,184.0,100.0,92.4504,51.1594,229.1806183,0.01876,0.0,100.0
489632,Pseudomonas chengduensis,"",1,489632,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1821600.0,,,100.0,138,184.0,100.0,99.7722,39.7029,260.9955444,0.01876,0.0,100.0
101564,Pseudomonas alcaliphila,"",1,101564,286,,135621,Bacteria,0,9,12.0,100.0,95.0074,254.0,51.0337791,1808393.4,0.00122,0.0,100.0,128,170.666,100.0,97.5291,80.5938,232.1065369,0.0174,0.0,100.0
658457,Pseudomonas composti,"",1,658457,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1755596.7,,,100.0,133,177.333,100.0,99.6802,35.2406,294.1743469,0.01808,0.0,100.0
46678,Pseudomonas caricapapayae,"",1,46678,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1702800.0,,,100.0,129,172.0,100.0,85.9718,92.2326,65.7336884,0.01753,0.0,100.0
1661038,Pseudomonas sp. NBRC 111123,"",1,1661038,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1465200.0,,,100.0,111,148.0,100.0,99.237,131.0,88.9430923,0.01509,0.0,100.0
86840,Pseudomonas cannabina,"",1,86840,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1359596.7,,,100.0,103,137.333,100.0,96.7373,85.3398,111.1054916,0.014,0.0,100.0
1699620,Pseudomonas sp. RIT-PI-r,"",1,1699620,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1214393.4,,,100.0,92,122.666,100.0,100.0,256.0,307.6526489,0.0125,0.0,100.0
1970429,Pseudomonas sp. 34-62-33,"",1,1970429,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1201196.7,,,100.0,91,121.333,100.0,83.1242,28.2637,24.5534592,0.01237,0.0,100.0
46257,Pseudomonas avellanae,"",1,46257,286,,135621,Bacteria,0,3,4.0,100.0,96.0,99.6667,50.5183182,1188000.0,0.00041,0.0,100.0,87,116.0,100.0,84.632,45.9425,108.9336243,0.01182,0.0,100.0
1471381,Pseudomonas helmanticensis,"",1,1471381,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1082396.7,,,100.0,82,109.333,100.0,100.0,80.0,53.1972275,0.01115,0.0,100.0
1566227,Pseudomonas sp. NFPP17,"",1,1566227,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1055993.4,,,100.0,80,106.666,100.0,99.1844,56.4125,144.4703369,0.01087,0.0,100.0
43263,Pseudomonas alcaligenes,"",1,43263,286,,135621,Bacteria,0,4,5.333,100.0,97.468,79.0,28.4659748,1003196.7,0.00054,0.0,100.0,72,96.0,100.0,95.5081,33.6389,282.7902527,0.00979,0.0,100.0
1336207,Pseudomonas sp. P818,"",1,1336207,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,990000.0,,,100.0,75,100.0,100.0,99.92,35.4,290.3274536,0.01019,0.0,100.0
658629,Pseudomonas sp. CMR12a,"",1,658629,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,910800.0,,,100.0,69,92.0,100.0,96.2743,71.4783,174.7466125,0.00938,0.0,100.0
1274359,Pseudomonas sihuiensis,"",1,1274359,286,,135621,Bacteria,0,49,65.333,100.0,99.7959,100.0,55.9560318,871190.1,0.00666,0.0,100.0,17,22.666,100.0,99.2765,54.5882,238.6782532,0.00231,0.0,100.0
1397282,Pseudomonas sp. PH1b,"",1,1397282,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,818393.4,,,100.0,62,82.666,100.0,99.7081,32.5484,264.8434448,0.00843,0.0,100.0
574962,Pseudomonas taeanensis,"",1,574962,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,805196.7,,,100.0,61,81.333,100.0,99.9508,29.2787,36.1850967,0.00829,0.0,100.0
2559074,Pseudomonas sp. S150,"",1,2559074,286,,135621,Bacteria,0,60,80.0,100.0,95.3294,282.017,125.0570526,792000.0,0.00816,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1581118,Pseudomonas sp. HMSC05H02,"",1,1581118,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,778793.4,,,100.0,59,78.666,100.0,93.3662,33.8644,238.5857544,0.00802,0.0,100.0
53410,Pseudomonas ficuserectae,"",1,53410,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,712800.0,,,100.0,54,72.0,100.0,97.7648,54.4074,168.5702515,0.00734,0.0,100.0
1629711,Pseudomonas sp. BRH_c35,"",1,1629711,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,699593.4,,,100.0,53,70.666,100.0,97.2839,36.8302,27.5639172,0.0072,0.0,100.0
930166,Pseudomonas brassicacearum,"",1,930166,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,673200.0,,,100.0,51,68.0,100.0,100.0,98.4902,140.5332642,0.00693,0.0,100.0
1661040,Pseudomonas sp. NBRC 111125,"",1,1661040,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,659993.4,,,100.0,50,66.666,100.0,98.3157,83.62,106.2964706,0.0068,0.0,100.0
1386078,Pseudomonas sp. EGD-AK9,"",1,1386078,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,646796.7,,,100.0,49,65.333,100.0,99.8755,32.551,307.6526489,0.00666,0.0,100.0
33069,Pseudomonas viridiflava,"",1,33069,286,,135621,Bacteria,0,1,1.333,2.0061201,90.0,100.0,42.5086365,620658.1416512367,0.00014,0.265949,100.0,47,62.666,100.0,47.3036,77.8085,32.0752068,0.00639,0.0,100.0
1338689,Pseudomonas sp. JY-Q,"",1,1338689,286,,135621,Bacteria,0,43,57.333,100.0,95.6762,143.581,58.4102554,593990.1,0.00584,0.0,100.0,2,2.666,100.0,98.3,30.5,307.6526489,0.00027,0.0,100.0
556534,Pseudomonas saponiphila,"",1,556534,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,580793.4,,,100.0,44,58.666,100.0,86.874,56.0455,159.3951569,0.00598,0.0,100.0
104087,Pseudomonas frederiksbergensis,"",1,104087,286,,135621,Bacteria,0,6,8.0,100.0,97.5,100.0,52.7963333,567596.7,0.00082,0.0,100.0,37,49.333,100.0,100.0,32.6757,307.6526489,0.00503,0.0,100.0
1898684,Pseudomonas sp. LPH1,"",1,1898684,286,,135621,Bacteria,0,4,5.333,100.0,100.0,100.0,56.2365723,501593.4,0.00054,0.0,100.0,34,45.333,100.0,99.4647,43.5588,244.6364441,0.00462,0.0,100.0
1245526,Pseudomonas guangdongensis,"",1,1245526,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,501593.39999999997,,,100.0,38,50.666,100.0,46.2342,48.1842,31.9089565,0.00516,0.0,100.0
70775,Pseudomonas plecoglossicida,"",1,70775,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,488396.7,,,100.0,37,49.333,100.0,97.619,84.0,53.4975739,0.00503,0.0,100.0
1736226,Pseudomonas sp. Leaf58,"",1,1736226,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,461993.39999999997,,,100.0,35,46.666,100.0,99.0479,62.8286,122.0182419,0.00476,0.0,100.0
2479853,Pseudomonas sp. o96-267,"",1,2479853,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,461993.39999999997,,,100.0,35,46.666,100.0,98.441,36.2286,251.3806458,0.00476,0.0,100.0
78327,Pseudomonas mosselii,"",1,78327,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,435600.0,,,100.0,33,44.0,100.0,100.0,32.5152,307.6526489,0.00449,0.0,100.0
658630,Pseudomonas sp. CMR5c,"",1,658630,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,422393.39999999997,,,100.0,32,42.666,100.0,96.0963,83.5312,70.6764984,0.00435,0.0,100.0
2056843,Pseudomonas sp. HMWF006,"",1,2056843,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,422393.39999999997,,,100.0,32,42.666,100.0,100.0,79.0,49.2724571,0.00435,0.0,100.0
2259497,Pseudomonas sp. AFG_SD02_1510_Pfu_092,"",1,2259497,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,396000.0,,,100.0,30,40.0,100.0,98.947,95.0,44.5157013,0.00408,0.0,100.0
554344,Pseudomonas toyotomiensis,"",1,554344,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,369596.7,,,100.0,28,37.333,100.0,98.469,37.5357,236.0592041,0.00381,0.0,100.0
2482750,Pseudomonas sp. AOB-7,"",1,2482750,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,356400.0,,,100.0,27,36.0,100.0,99.5259,33.5926,275.8368835,0.00367,0.0,100.0
321662,Pseudomonas moraviensis,"",1,321662,286,,135621,Bacteria,0,25,33.333,100.0,95.1548,140.44,61.2196846,343193.4,0.0034,0.0,100.0,1,1.333,100.0,100.0,33.0,307.6526489,0.00014,0.0,100.0
1986221,Pseudomonas sp. SID14000,"",1,1986221,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,343193.39999999997,,,100.0,26,34.666,100.0,98.2403,55.0385,64.1171417,0.00353,0.0,100.0
1500686,Pseudomonas sp. Os17,"",1,1500686,286,,135621,Bacteria,0,6,8.0,4.5134935,95.0958,221.667,94.8906174,333571.386852,0.00082,0.7978469,100.0,25,33.333,100.0,96.8034,71.8,159.3044281,0.0034,0.0,100.0
1981749,Pseudomonas sp. B10(2017),"",1,1981749,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,329996.7,,,100.0,25,33.333,100.0,100.0,30.0,12.1152048,0.0034,0.0,100.0
86185,Pseudomonas lundensis,"",1,86185,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,316800.0,,,100.0,24,32.0,100.0,99.3422,42.0833,180.5487976,0.00326,0.0,100.0
36746,Pseudomonas cichorii,"",1,36746,286,,135621,Bacteria,0,5,6.666,100.0,98.04,65.8,30.4982834,314629.4641603608,0.00068,0.0,100.0,61,81.333,30.8789224,99.2869,76.082,120.7677689,0.00829,1.2959814,100.0
2075552,Pseudomonas sp. FW507-12TSA,"",1,2075552,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,303593.4,,,100.0,23,30.666,100.0,97.8217,64.2609,154.3990326,0.00313,0.0,100.0
50340,Pseudomonas fuscovaginae,"",1,50340,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,263993.4,,,100.0,20,26.666,100.0,99.69,32.6,307.6526489,0.00272,0.0,100.0
1661054,Pseudomonas sp. NBRC 111139,"",1,1661054,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,263993.4,,,100.0,20,26.666,100.0,98.41,32.4,307.6526489,0.00272,0.0,100.0
1230461,Pseudomonas sp. ABAC61,"",1,1230461,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,250796.69999999998,,,100.0,19,25.333,100.0,99.589,40.8947,237.5258179,0.00258,0.0,100.0
1566191,Pseudomonas sp. NFACC19-2,"",1,1566191,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,250796.69999999998,,,100.0,19,25.333,100.0,99.8421,32.4737,307.6526489,0.00258,0.0,100.0
1566230,Pseudomonas sp. NFPP33,"",1,1566230,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,250796.69999999998,,,100.0,19,25.333,100.0,99.2,32.6842,307.6526489,0.00258,0.0,100.0
137658,Pseudomonas indica,"",1,137658,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,211196.69999999998,,,100.0,16,21.333,100.0,100.0,32.4375,307.6526489,0.00217,0.0,100.0
1566204,Pseudomonas sp. NFPP16,"",1,1566204,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,211196.69999999998,,,100.0,16,21.333,100.0,100.0,64.625,114.3069611,0.00217,0.0,100.0
1734450,Pseudomonas sp. ALS1279,"",1,1734450,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,211196.69999999998,,,100.0,16,21.333,100.0,99.4716,34.0625,290.309021,0.00217,0.0,100.0
2487520,Pseudomonas dryadis,"",1,2487520,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,211196.69999999998,,,100.0,16,21.333,100.0,98.3457,52.5625,157.4290009,0.00217,0.0,100.0
118613,Pseudomonas sp. B10,"",1,118613,286,,135621,Bacteria,0,14,18.666,100.0,96.3429,98.9286,50.5057297,184793.4,0.0019,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
289370,Pseudomonas argentinensis,"",1,289370,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,184793.4,,,100.0,14,18.666,100.0,97.3714,32.6429,307.6526489,0.0019,0.0,100.0
404407,Pseudomonas indoloxydans,"",1,404407,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,184793.4,,,100.0,14,18.666,100.0,99.2071,38.5,246.2234344,0.0019,0.0,100.0
1566205,Pseudomonas sp. NFPP15,"",1,1566205,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,184793.4,,,100.0,14,18.666,100.0,100.0,105.0,65.836174,0.0019,0.0,100.0
1880707,Pseudomonas sp. CCUG 58779,"",1,1880707,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,184793.4,,,100.0,14,18.666,100.0,98.5471,55.1429,74.4242401,0.0019,0.0,100.0
2052590,Pseudomonas sp. TKO30,"",1,2052590,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,184793.4,,,100.0,14,18.666,100.0,87.755,49.0,31.9665756,0.0019,0.0,100.0
53408,Pseudomonas citronellolis,"",1,53408,286,,135621,Bacteria,0,2,2.666,0.4529213,89.0,100.0,41.1426659,171716.24133039417,0.00027,1.5046207,100.0,13,17.333,100.0,99.7692,32.8462,307.6526489,0.00177,0.0,100.0
129817,Pseudomonas brenneri,"",1,129817,286,,135621,Bacteria,0,13,17.333,100.0,98.7692,100.0,54.5402527,171596.69999999998,0.00177,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1566208,Pseudomonas sp. NFPP12,"",1,1566208,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,171596.69999999998,,,100.0,13,17.333,100.0,84.016,60.0,135.0016327,0.00177,0.0,100.0
1691904,Pseudomonas sp. PI11,"",1,1691904,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,171596.69999999998,,,100.0,13,17.333,100.0,97.3768,27.5385,237.0430756,0.00177,0.0,100.0
86176,Pseudomonas meliae,"",1,86176,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,158400.0,,,100.0,12,16.0,100.0,97.2333,31.4167,307.6526489,0.00163,0.0,100.0
1884210,Pseudomonas sp. BDAL1,"",1,1884210,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,158400.0,,,100.0,12,16.0,100.0,99.75,32.8333,307.6526489,0.00163,0.0,100.0
1930532,Pseudomonas sp. CC6-YY-74,"",1,1930532,286,,135621,Bacteria,0,1,1.333,100.0,89.0,100.0,41.1426659,158390.1,0.00014,0.0,100.0,11,14.666,100.0,67.0033,28.9091,111.6963043,0.0015,0.0,100.0
1387231,Pseudomonas sp. CMAA1215,"",1,1387231,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,145193.4,,,100.0,11,14.666,100.0,99.4455,32.6364,307.6526489,0.0015,0.0,100.0
95619,Pseudomonas sp. M1,"",1,95619,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,131996.7,,,100.0,10,13.333,100.0,99.2592,93.0,117.3966751,0.00136,0.0,100.0
168469,Pseudomonas costantinii,"",1,168469,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,131996.7,,,100.0,10,13.333,100.0,88.1236,72.9,98.5988159,0.00136,0.0,100.0
251699,Pseudomonas syringae group genomosp. 7,"",1,251699,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,131996.7,,,100.0,10,13.333,100.0,97.21,32.4,307.6526489,0.00136,0.0,100.0
396378,Pseudomonas sp. AD21,"",1,396378,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,131996.7,,,100.0,10,13.333,100.0,96.667,60.0,38.8761482,0.00136,0.0,100.0
556533,Pseudomonas benzenivorans,"",1,556533,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,131996.7,,,100.0,10,13.333,100.0,99.7,32.6,307.6526489,0.00136,0.0,100.0
1007099,Pseudomonas kuykendallii,"",1,1007099,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,131996.7,,,100.0,10,13.333,100.0,99.7,32.5,307.6526489,0.00136,0.0,100.0
1207075,Pseudomonas sp. UW4,"",1,1207075,286,,135621,Bacteria,0,10,13.333,100.0,93.1,98.6,45.9496155,131996.7,0.00136,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1736239,Pseudomonas sp. Leaf83,"",1,1736239,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,131996.7,,,100.0,10,13.333,100.0,91.2136,44.9,81.6850433,0.00136,0.0,100.0
74829,Pseudomonas balearica,"",1,74829,286,,135621,Bacteria,0,8,10.666,100.0,98.3751,118.625,59.1923828,131986.80000000002,0.00109,0.0,100.0,2,2.666,100.0,100.0,32.5,307.6526489,0.00027,0.0,100.0
75588,Pseudomonas libanensis,"",1,75588,286,,135621,Bacteria,0,9,12.0,100.0,95.9667,97.8889,49.3086472,118800.0,0.00122,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1661693,Pseudomonas sp. GTC 16482,"",1,1661693,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,118800.0,,,100.0,9,12.0,100.0,100.0,32.7778,307.6526489,0.00122,0.0,100.0
319939,Pseudomonas otitidis,"",1,319939,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,105593.40000000001,,,100.0,8,10.666,100.0,99.6125,32.75,307.6526489,0.00109,0.0,100.0
437900,Pseudomonas marincola,"",1,437900,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,105593.40000000001,,,100.0,8,10.666,100.0,63.821,35.25,79.2254257,0.00109,0.0,100.0
911241,Pseudomonas sp. CF161,"",1,911241,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,105593.40000000001,,,100.0,8,10.666,100.0,100.0,20.875,78.4858475,0.00109,0.0,100.0
2052956,Pseudomonas sp. ACM7,"",1,2052956,286,,135621,Bacteria,0,8,10.666,100.0,97.5,100.0,52.7996368,105593.40000000001,0.00109,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
2078785,Pseudomonas sp. JV241A,"",1,2078785,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,105593.40000000001,,,100.0,8,10.666,100.0,64.0622,28.5,40.8181801,0.00109,0.0,100.0
