tax_id,name,common_name,tax_level,species_taxid,genus_taxid,genus_name,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_r_pct,NR_rpm_bg,NR_maxzscore
1280,Staphylococcus aureus,"",1,1280,1279,,90964,Bacteria,0,24804,49608.0,99.0,99.9183,197.866,110.8910446,911022552.0,5.07328,10.2472544,99.0,21672,43344.0,99.0,99.2493,60.6502,191.5098114,4.43268,24.2410221,99.0
1283,Staphylococcus haemolyticus,"",1,1283,1279,,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,544067.89074,,,45.7969605,60,120.0,45.7969605,98.4532,53.1,214.6095276,0.01227,1.2959814,45.7969605
1296,Staphylococcus sciuri,"",1,1296,1279,,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,415800.0,,,100.0,21,42.0,100.0,100.0,32.1905,209.9167328,0.0043,0.0,100.0
985002,Staphylococcus argenteus,"",1,985002,1279,,90964,Bacteria,0,3,6.0,100.0,100.0,100.0,56.2365723,336600.0,0.00061,0.0,100.0,14,28.0,100.0,97.55,32.5,307.6526489,0.00286,0.0,100.0
308354,Staphylococcus simiae,"",1,308354,1279,,90964,Bacteria,0,1,2.0,5.2183399,92.7,41.0,12.0222759,100033.2313002,0.0002,0.1748759,100.0,5,10.0,100.0,94.872,39.0,3.435334,0.00102,0.0,100.0
2025492,Staphylococcus sp. M0911,"",1,2025492,1279,,90964,Bacteria,0,3,6.0,100.0,94.6,37.0,10.6989698,59400.0,0.00061,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1288,Staphylococcus xylosus,"",1,1288,1279,,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
283734,Staphylococcus pseudintermedius,"",1,283734,1279,,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
29380,Staphylococcus caprae,"",1,29380,1279,,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,9893.0816424,,,16.6550196,3,6.0,16.6550196,100.0,32.6667,307.6526489,0.00061,0.1748759,16.6550196
1282,Staphylococcus epidermidis,"",1,1282,1279,,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,2961.53253,,,1.661915,9,18.0,1.661915,99.6667,32.7778,307.6526489,0.00184,7.5745721,1.661915
1292,Staphylococcus warneri,"",1,1292,1279,,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,1115.9289108,,,2.8180023,2,4.0,2.8180023,95.3,32.5,307.6526489,0.00041,1.0603514,2.8180023
29388,Staphylococcus capitis,"",1,29388,1279,,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,582.1525116,,,2.9401642,1,2.0,2.9401642,100.0,32.0,307.6526489,0.0002,0.4408249,2.9401642
586733,Staphylococcus devriesei,"",1,586733,1279,,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,220.59890819999998,,,1.1141359,1,2.0,1.1141359,100.0,33.0,307.6526489,0.0002,0.6195265,1.1141359
286,Pseudomonas,"",2,-100,286,,135621,Bacteria,0,90234,180468.0,99.0,98.6502,690.132,131.5785217,885990798.0,18.45601,73.3486099,99.0,86335,172670.0,99.0,99.0464,147.592,214.6167908,17.65852,62.1843796,99.0
287,Pseudomonas aeruginosa,"",1,287,286,,135621,Bacteria,0,24190,48380.0,99.0,99.9468,897.103,101.1961975,885990798.0,4.9477,31.7375488,99.0,21009,42018.0,99.0,99.0413,141.698,257.3212891,4.29707,35.7405891,99.0
316,Pseudomonas stutzeri,"",1,316,286,,135621,Bacteria,0,22480,44960.0,99.0,98.8951,495.221,192.614502,874660842.0,4.59795,13.2827663,99.0,22141,44282.0,99.0,99.4049,166.654,149.2249756,4.52861,4.9251304,99.0
380021,Pseudomonas protegens,"",1,380021,286,,135621,Bacteria,0,24897,49794.0,100.0,99.882,176.297,99.349968,863676000.0,5.09231,0.0,100.0,18723,37446.0,100.0,98.5747,58.1142,210.1200562,3.82951,0.0,100.0
29438,Pseudomonas savastanoi,"",1,29438,286,,135621,Bacteria,0,2830,5660.0,100.0,98.95,102.227,55.3331795,419788314.0,0.57883,0.0,100.0,18557,37114.0,99.0,99.6485,254.695,240.0089417,3.79556,2.6794009,100.0
317,Pseudomonas syringae,"",1,317,286,,135621,Bacteria,0,6524,13048.0,99.0,90.6601,3366.36,233.2696533,153816894.0,1.33439,0.087438,99.0,1323,2646.0,99.0,98.7647,39.8473,273.3112488,0.2706,1.9458268,99.0
47877,Pseudomonas amygdali,"",1,47877,286,,135621,Bacteria,0,3387,6774.0,100.0,98.8531,111.66,59.2054825,96406200.0,0.69276,0.0,100.0,1482,2964.0,100.0,97.4756,41.5371,245.297699,0.30312,0.0,100.0
2578110,Pseudomonas sp. KBS0707,"",1,2578110,286,,135621,Bacteria,0,4313,8626.0,100.0,98.8595,189.053,92.7681503,85397400.0,0.88216,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
47885,Pseudomonas oryzihabitans,"",1,47885,286,,135621,Bacteria,0,744,1488.0,99.0,81.538,1820.0,307.6526489,14643288.0,0.15217,1.239053,100.0,3,6.0,100.0,100.0,32.6667,307.6526489,0.00061,0.0,100.0
294,Pseudomonas fluorescens,"",1,294,286,,135621,Bacteria,0,1,2.0,-0.8819413,85.4,82.0,27.5086384,11270975.3756226,0.0002,5.852613,99.0,575,1150.0,99.0,99.3958,33.2835,291.5350647,0.11761,3.625514,99.0
587753,Pseudomonas chlororaphis,"",1,587753,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,9226800.0,,,100.0,466,932.0,100.0,98.6761,40.5322,266.1573486,0.09531,0.0,100.0
1705700,Pseudomonas sp. 286,"",1,1705700,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,9036522.0,,,99.0,461,922.0,99.0,98.3764,33.0586,300.3082275,0.09429,0.8852848,99.0
53409,Pseudomonas coronafaciens,"",1,53409,286,,135621,Bacteria,0,112,224.0,100.0,95.213,188.0,77.4282913,8949600.0,0.02291,0.0,100.0,340,680.0,100.0,98.06,88.2559,106.5013809,0.06954,0.0,100.0
2213057,Pseudomonas sp. R2A2,"",1,2213057,286,,135621,Bacteria,0,269,538.0,100.0,96.1595,303.929,173.2880554,5326200.0,0.05502,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
412955,Pseudomonas sp. SCT,"",1,412955,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,4989600.0,,,100.0,252,504.0,100.0,83.9148,85.369,42.9846497,0.05154,0.0,100.0
47883,Pseudomonas synxantha,"",1,47883,286,,135621,Bacteria,0,238,476.0,99.0,86.6403,270.559,75.2960739,4704876.0,0.04868,1.239053,100.0,2,4.0,100.0,100.0,32.5,307.6526489,0.00041,0.0,100.0
251701,Pseudomonas syringae group genomosp. 3,"",1,251701,286,,135621,Bacteria,0,123,246.0,100.0,94.5436,553.61,270.7435303,3147538.4951076,0.02516,0.0,100.0,67,134.0,53.6814786,97.0552,34.8358,291.2552185,0.0137,1.5582952,100.0
1581118,Pseudomonas sp. HMSC05H02,"",1,1581118,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1504800.0,,,100.0,76,152.0,100.0,97.1684,32.25,307.6526489,0.01554,0.0,100.0
658629,Pseudomonas sp. CMR12a,"",1,658629,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1306800.0,,,100.0,66,132.0,100.0,99.2909,44.303,224.6012268,0.0135,0.0,100.0
303,Pseudomonas putida,"",1,303,286,,135621,Bacteria,0,11,22.0,8.6388681,89.3818,78.0,29.4090462,1292945.4547218,0.00225,2.8773255,99.0,65,130.0,99.0,92.9293,33.0154,256.6385498,0.01329,0.1748759,99.0
2135582,Pseudomonas sp. NP10-3,"",1,2135582,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1287000.0,,,100.0,65,130.0,100.0,95.833,72.0,45.73283,0.01329,0.0,100.0
76758,Pseudomonas orientalis,"",1,76758,286,,135621,Bacteria,0,2,4.0,100.0,91.35,60.5,21.1505146,1235322.0,0.00041,0.0,100.0,61,122.0,99.0,89.3674,51.6066,49.3096886,0.01248,0.087438,100.0
1566227,Pseudomonas sp. NFPP17,"",1,1566227,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,1049400.0,,,100.0,53,106.0,100.0,98.3654,47.5849,211.9964905,0.01084,0.0,100.0
1397282,Pseudomonas sp. PH1b,"",1,1397282,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,633600.0,,,100.0,32,64.0,100.0,93.1905,33.3125,260.3711548,0.00655,0.0,100.0
74829,Pseudomonas balearica,"",1,74829,286,,135621,Bacteria,0,9,18.0,100.0,98.0,99.8889,53.4106827,534600.0,0.00184,0.0,100.0,18,36.0,100.0,100.0,77.8333,83.9478683,0.00368,0.0,100.0
53410,Pseudomonas ficuserectae,"",1,53410,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,514800.0,,,100.0,26,52.0,100.0,88.35,49.6538,146.6997223,0.00532,0.0,100.0
1230461,Pseudomonas sp. ABAC61,"",1,1230461,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,514800.0,,,100.0,26,52.0,100.0,100.0,32.6923,307.6526489,0.00532,0.0,100.0
53412,Pseudomonas resinovorans,"",1,53412,286,,135621,Bacteria,0,25,50.0,100.0,93.4986,291.04,117.8516006,495000.0,0.00511,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
930166,Pseudomonas brassicacearum,"",1,930166,286,,135621,Bacteria,0,2,4.0,100.0,93.1,59.0,20.8110733,495000.0,0.00041,0.0,100.0,23,46.0,100.0,100.0,39.7391,262.0917969,0.0047,0.0,100.0
1566208,Pseudomonas sp. NFPP12,"",1,1566208,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,495000.0,,,100.0,25,50.0,100.0,94.0028,31.12,177.0956573,0.00511,0.0,100.0
2075552,Pseudomonas sp. FW507-12TSA,"",1,2075552,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,455400.0,,,100.0,23,46.0,100.0,98.722,45.0,178.8123169,0.0047,0.0,100.0
104087,Pseudomonas frederiksbergensis,"",1,104087,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,376200.0,,,100.0,19,38.0,100.0,100.0,32.7368,307.6526489,0.00389,0.0,100.0
1583341,Pseudomonas cerasi,"",1,1583341,286,,135621,Bacteria,0,19,38.0,100.0,96.8368,99.8947,51.8301735,376200.0,0.00389,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
33069,Pseudomonas viridiflava,"",1,33069,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,356400.0,,,100.0,18,36.0,100.0,98.1556,32.8333,307.6526489,0.00368,0.0,100.0
301,Pseudomonas oleovorans,"",1,301,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,336600.0,,,100.0,17,34.0,100.0,100.0,32.6471,307.6526489,0.00348,0.0,100.0
50340,Pseudomonas fuscovaginae,"",1,50340,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,336600.0,,,100.0,17,34.0,100.0,96.4961,60.1176,199.7994843,0.00348,0.0,100.0
1500686,Pseudomonas sp. Os17,"",1,1500686,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,336600.0,,,100.0,17,34.0,100.0,97.3,55.6471,205.5831451,0.00348,0.0,100.0
556534,Pseudomonas saponiphila,"",1,556534,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,316800.0,,,100.0,16,32.0,100.0,99.6188,32.75,307.6526489,0.00327,0.0,100.0
1387231,Pseudomonas sp. CMAA1215,"",1,1387231,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,316800.0,,,100.0,16,32.0,100.0,98.8625,33.625,198.6910248,0.00327,0.0,100.0
658630,Pseudomonas sp. CMR5c,"",1,658630,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,277200.0,,,100.0,14,28.0,100.0,92.3622,76.5,146.8558807,0.00286,0.0,100.0
1566204,Pseudomonas sp. NFPP16,"",1,1566204,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,277200.0,,,100.0,14,28.0,100.0,77.2109,30.3571,133.0201416,0.00286,0.0,100.0
1566206,Pseudomonas sp. NFPP14,"",1,1566206,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,277200.0,,,100.0,14,28.0,100.0,91.4286,42.4286,185.2210083,0.00286,0.0,100.0
1566232,Pseudomonas sp. NFPP25,"",1,1566232,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,237600.0,,,100.0,12,24.0,100.0,70.2477,46.5,108.9986343,0.00245,0.0,100.0
1566225,Pseudomonas sp. NFPP19,"",1,1566225,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,198000.0,,,100.0,10,20.0,100.0,100.0,32.4,307.6526489,0.00205,0.0,100.0
2071712,Pseudomonas sp. MWU13-2625,"",1,2071712,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,178200.0,,,100.0,9,18.0,100.0,100.0,32.5556,307.6526489,0.00184,0.0,100.0
2054914,Pseudomonas sp. 02C 26,"",1,2054914,286,,135621,Bacteria,0,8,16.0,100.0,88.45,80.875,30.1748085,158400.0,0.00164,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
306,Pseudomonas sp.,"",1,306,286,,135621,Bacteria,0,6,12.0,100.0,93.9667,99.5,47.6624146,138600.0,0.00123,0.0,100.0,1,2.0,100.0,100.0,32.0,307.6526489,0.0002,0.0,100.0
200450,Pseudomonas trivialis,"",1,200450,286,,135621,Bacteria,0,7,14.0,100.0,90.3857,99.5714,42.8064041,138600.0,0.00143,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1500687,Pseudomonas sp. St29,"",1,1500687,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,138600.0,,,100.0,7,14.0,100.0,97.3714,32.4286,307.6526489,0.00143,0.0,100.0
86176,Pseudomonas meliae,"",1,86176,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,118800.0,,,100.0,6,12.0,100.0,95.7667,31.8333,307.6526489,0.00123,0.0,100.0
86185,Pseudomonas lundensis,"",1,86185,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,118800.0,,,100.0,6,12.0,100.0,100.0,32.6667,307.6526489,0.00123,0.0,100.0
317659,Pseudomonas syringae pv. coryli,"",1,317659,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,118800.0,,,100.0,6,12.0,100.0,91.3,32.6667,307.6526489,0.00123,0.0,100.0
1439940,Pseudomonas sp. BAY1663,"",1,1439940,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,118800.0,,,100.0,6,12.0,100.0,100.0,32.6667,307.6526489,0.00123,0.0,100.0
2071715,Pseudomonas sp. MWU12-2534b,"",1,2071715,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,118800.0,,,100.0,6,12.0,100.0,96.8667,32.3333,307.6526489,0.00123,0.0,100.0
122355,Pseudomonas psychrophila,"",1,122355,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,99000.0,,,100.0,5,10.0,100.0,100.0,32.6,307.6526489,0.00102,0.0,100.0
163011,Pseudomonas lini,"",1,163011,286,,135621,Bacteria,0,1,2.0,100.0,91.0,100.0,43.886055,99000.0,0.0002,0.0,100.0,4,8.0,100.0,100.0,32.75,307.6526489,0.00082,0.0,100.0
46680,Pseudomonas nitroreducens,"",1,46680,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,90819.73460340001,,,50.9650587,9,18.0,50.9650587,100.0,32.7778,307.6526489,0.00184,0.1748759,50.9650587
77298,Pseudomonas jessenii,"",1,77298,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,79200.0,,,100.0,4,8.0,100.0,78.873,71.0,26.004364,0.00082,0.0,100.0
198618,Pseudomonas umsongensis,"",1,198618,286,,135621,Bacteria,0,2,4.0,100.0,90.75,63.0,22.8117123,79200.0,0.00041,0.0,100.0,2,4.0,100.0,100.0,33.0,307.6526489,0.00041,0.0,100.0
1125698,Pseudomonas sp. P179,"",1,1125698,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,79200.0,,,100.0,4,8.0,100.0,100.0,31.5,307.6526489,0.00082,0.0,100.0
46679,Pseudomonas mucidolens,"",1,46679,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,59400.0,,,100.0,3,6.0,100.0,98.701,77.0,34.0649986,0.00061,0.0,100.0
76761,Pseudomonas veronii,"",1,76761,286,,135621,Bacteria,0,2,4.0,100.0,94.65,37.5,11.0327511,59400.0,0.00041,0.0,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
244566,Pseudomonas lurida,"",1,244566,286,,135621,Bacteria,0,3,6.0,100.0,90.0,100.0,42.5086365,59400.0,0.00061,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1028989,Pseudomonas sp. StFLB209,"",1,1028989,286,,135621,Bacteria,0,3,6.0,100.0,92.7,41.0,12.0222759,59400.0,0.00061,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1566205,Pseudomonas sp. NFPP15,"",1,1566205,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,59400.0,,,100.0,3,6.0,100.0,98.9667,32.6667,307.6526489,0.00061,0.0,100.0
2056857,Pseudomonas sp. HMWF021,"",1,2056857,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,59400.0,,,100.0,3,6.0,100.0,92.7333,32.0,307.6526489,0.00061,0.0,100.0
2320270,Pseudomonas sp. DG56-2,"",1,2320270,286,,135621,Bacteria,0,1,2.0,100.0,88.0,100.0,39.7695503,59400.0,0.0002,0.0,100.0,2,4.0,100.0,100.0,33.0,307.6526489,0.00041,0.0,100.0
321846,Pseudomonas simiae,"",1,321846,286,,135621,Bacteria,0,4,8.0,22.3733594,94.65,37.5,11.0333843,57319.7006448,0.00082,0.1748759,100.0,2,4.0,100.0,100.0,32.5,307.6526489,0.00041,0.0,100.0
46257,Pseudomonas avellanae,"",1,46257,286,,135621,Bacteria,0,1,2.0,100.0,93.0,100.0,46.6382713,39600.0,0.0002,0.0,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
271420,Pseudomonas xanthomarina,"",1,271420,286,,135621,Bacteria,0,2,4.0,100.0,90.45,99.5,42.8546486,39600.0,0.00041,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1078355,Pseudomonas sp. MIACH,"",1,1078355,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,39600.0,,,100.0,2,4.0,100.0,100.0,32.0,307.6526489,0.00041,0.0,100.0
1149133,Pseudomonas furukawaii,"",1,1149133,286,,135621,Bacteria,0,2,4.0,100.0,99.0,100.0,54.8538704,39600.0,0.00041,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1338689,Pseudomonas sp. JY-Q,"",1,1338689,286,,135621,Bacteria,0,2,4.0,100.0,90.0,100.0,42.5086365,39600.0,0.00041,0.0,100.0,0,0,-100,0.0,0.0,0.0,,,100.0
1566224,Pseudomonas sp. NFPP22,"",1,1566224,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,39600.0,,,100.0,2,4.0,100.0,98.5,32.0,307.6526489,0.00041,0.0,100.0
1566242,Pseudomonas sp. NFACC04-2,"",1,1566242,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,39600.0,,,100.0,2,4.0,100.0,100.0,33.0,307.6526489,0.00041,0.0,100.0
1844094,Pseudomonas sp. 24 E 1,"",1,1844094,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,39600.0,,,100.0,2,4.0,100.0,100.0,32.5,307.6526489,0.00041,0.0,100.0
1978467,Pseudomonas sp. AK6U,"",1,1978467,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,39600.0,,,100.0,2,4.0,100.0,96.95,32.5,307.6526489,0.00041,0.0,100.0
2071713,Pseudomonas sp. MWU12-2115,"",1,2071713,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,39600.0,,,100.0,2,4.0,100.0,100.0,33.0,307.6526489,0.00041,0.0,100.0
2487520,Pseudomonas dryadis,"",1,2487520,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,39600.0,,,100.0,2,4.0,100.0,100.0,32.5,307.6526489,0.00041,0.0,100.0
36746,Pseudomonas cichorii,"",1,36746,286,,135621,Bacteria,0,1,2.0,100.0,94.4,36.0,10.0222759,28785.9181104,0.0002,0.0,100.0,8,16.0,5.6729281,98.4375,32.5,307.6526489,0.00164,1.2959814,100.0
300,Pseudomonas mendocina,"",1,300,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,26208.1361916,,,22.0607207,6,12.0,22.0607207,100.0,32.6667,307.6526489,0.00123,0.265949,22.0607207
53408,Pseudomonas citronellolis,"",1,53408,286,,135621,Bacteria,0,2,4.0,0.9731623,91.0,100.0,43.886055,20185.3722708,0.00041,1.5046207,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
43263,Pseudomonas alcaligenes,"",1,43263,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
46678,Pseudomonas caricapapayae,"",1,46678,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,31.0,307.6526489,0.0002,0.0,100.0
47878,Pseudomonas azotoformans,"",1,47878,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,93.9,33.0,307.6526489,0.0002,0.0,100.0
47879,Pseudomonas corrugata,"",1,47879,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
47884,Pseudomonas taetrolens,"",1,47884,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
53406,Pseudomonas anguilliseptica,"",1,53406,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,32.0,307.6526489,0.0002,0.0,100.0
53407,Pseudomonas asplenii,"",1,53407,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,32.0,307.6526489,0.0002,0.0,100.0
75612,Pseudomonas mandelii,"",1,75612,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,32.0,307.6526489,0.0002,0.0,100.0
86265,Pseudomonas thivervalensis,"",1,86265,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,32.0,307.6526489,0.0002,0.0,100.0
157784,Pseudomonas thermotolerans,"",1,157784,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,30.0,307.6526489,0.0002,0.0,100.0
183795,Pseudomonas mediterranea,"",1,183795,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
191390,Pseudomonas palleroniana,"",1,191390,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
198620,Pseudomonas koreensis,"",1,198620,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,32.0,307.6526489,0.0002,0.0,100.0
243924,Pseudomonas lutea,"",1,243924,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
359110,Pseudomonas extremaustralis,"",1,359110,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
364197,Pseudomonas pohangensis,"",1,364197,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,87.5,32.0,307.6526489,0.0002,0.0,100.0
411030,Pseudomonas sp. C6-23,"",1,411030,286,,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,19800.0,,,100.0,1,2.0,100.0,100.0,33.0,307.6526489,0.0002,0.0,100.0
